Customer Type,Age,Type of Travel,Class,Flight Distance,Inflight wifi service,Ease of Online booking,Food and drink,Online boarding,Seat comfort,Inflight entertainment,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes,satisfaction
1,40,1,2,2422,5,5,5,5,4,5,5,5,5,4,5,5,0,0.0,1
1,67,1,0,163,5,3,1,2,5,5,5,5,5,3,5,3,0,0.0,1
1,44,1,2,1814,5,5,3,5,4,4,4,4,4,3,4,5,0,0.0,1
1,48,1,2,2451,4,4,2,4,4,5,5,5,5,4,5,4,0,1.0,1
1,53,1,2,3009,4,4,2,1,1,4,4,4,5,1,4,1,0,0.0,1
1,60,1,2,3204,5,5,2,5,4,4,4,4,4,5,4,3,0,0.0,1
1,27,1,2,3076,4,4,5,5,5,5,5,2,5,3,5,5,68,67.0,1
1,50,1,2,2784,5,5,4,5,5,4,4,4,4,5,4,4,0,5.0,1
1,44,1,2,3647,5,2,1,3,4,5,5,5,5,5,5,2,0,0.0,1
1,60,1,2,3952,4,4,2,4,5,4,4,4,4,3,4,4,0,0.0,1
1,45,1,2,447,2,2,2,5,5,4,4,4,4,5,4,3,7,0.0,1
1,19,0,0,776,5,5,5,5,5,5,3,5,4,3,5,5,0,0.0,1
1,53,1,0,529,5,2,5,5,5,5,5,4,5,2,4,5,0,0.0,1
1,59,1,2,507,5,3,2,4,5,4,4,4,4,5,4,5,0,0.0,1
1,43,1,2,587,5,5,3,5,5,2,2,2,2,4,2,3,8,4.0,1
1,45,1,2,3923,5,5,2,4,4,5,5,5,5,5,5,4,0,0.0,1
1,53,1,0,1075,4,5,3,4,3,3,3,2,2,3,5,3,14,0.0,1
1,52,1,2,590,3,3,2,4,4,4,4,4,4,4,4,4,0,0.0,1
1,40,1,2,1969,5,5,5,4,4,2,2,2,2,5,2,5,0,0.0,1
1,11,0,0,1389,5,5,1,5,1,1,5,2,3,4,5,1,0,0.0,1
1,24,1,2,3080,1,1,5,5,5,5,5,5,5,5,5,5,2,15.0,1
0,38,1,2,214,3,2,5,2,3,5,5,3,5,5,4,5,0,0.0,1
0,7,1,2,1464,4,4,5,4,5,5,5,3,4,3,4,5,0,0.0,1
1,60,1,2,248,5,5,5,5,4,4,4,4,4,4,4,4,47,53.0,1
1,46,1,2,171,0,0,1,3,3,3,3,3,3,2,3,5,0,0.0,1
1,49,1,2,1654,5,5,4,4,5,5,5,5,5,3,5,5,0,0.0,1
1,32,1,2,3301,5,5,4,4,4,4,4,3,4,3,4,4,0,0.0,1
1,56,1,2,2028,5,5,2,4,4,3,3,4,3,5,3,3,37,16.0,1
1,39,1,2,2584,2,2,5,5,5,5,5,5,5,5,5,5,0,0.0,1
1,38,1,0,1104,4,5,4,4,4,4,5,5,3,3,5,4,4,2.0,1
1,43,1,2,2357,4,4,3,4,4,5,5,5,5,3,5,4,0,4.0,1
1,25,1,0,912,4,4,4,4,4,4,1,5,1,1,1,4,0,0.0,1
1,20,1,1,937,0,1,4,1,5,4,1,1,1,4,1,4,34,20.0,1
1,48,1,2,3792,3,3,2,5,4,4,4,4,4,3,4,4,14,21.0,1
1,50,1,2,2523,0,0,5,5,4,4,4,4,3,3,4,5,97,89.0,1
1,58,1,2,2586,2,2,5,5,5,1,3,5,1,5,5,5,2,0.0,1
1,39,1,2,258,4,4,3,5,5,4,4,5,4,4,4,5,83,98.0,1
1,57,1,2,2170,1,1,4,5,5,5,5,5,5,3,5,4,0,0.0,1
1,17,1,2,2768,1,1,3,3,3,3,4,4,5,5,5,3,7,4.0,1
1,40,1,2,2227,1,1,2,4,5,5,5,5,5,5,5,3,0,0.0,1
1,57,1,2,3482,5,2,3,4,4,4,4,4,5,4,4,5,21,12.0,1
1,43,1,2,3048,5,5,4,5,5,2,2,2,2,3,2,3,0,0.0,1
1,37,1,2,2556,1,2,3,3,1,4,4,4,4,2,4,3,32,23.0,1
1,57,1,2,583,5,1,4,5,5,5,5,5,5,5,5,5,0,0.0,1
0,22,1,0,748,4,4,3,4,3,3,2,5,3,4,1,3,0,0.0,1
1,49,1,2,368,2,2,2,5,5,4,4,4,4,5,4,3,0,0.0,1
1,44,1,2,236,3,3,4,4,4,4,4,4,4,4,4,5,0,0.0,1
1,64,1,2,3142,1,1,1,1,1,3,3,4,3,3,3,1,0,0.0,1
1,60,1,2,806,3,3,2,5,4,4,4,4,4,5,4,3,0,0.0,1
1,41,1,2,3340,1,1,5,3,5,4,4,4,4,2,4,5,0,0.0,1
1,56,1,2,3859,2,2,1,3,5,3,3,5,3,5,3,2,0,0.0,1
1,63,1,2,1014,1,1,3,4,4,5,5,5,5,5,5,3,21,23.0,1
0,24,1,2,236,4,4,1,4,1,1,3,5,5,5,5,1,0,0.0,1
1,46,1,2,391,3,3,2,4,5,5,5,5,5,4,5,3,2,0.0,1
1,51,1,2,1009,3,3,5,4,5,4,4,4,4,4,4,4,0,0.0,1
1,54,1,2,3970,5,5,3,4,5,4,4,4,4,4,4,5,0,0.0,1
1,21,1,2,3753,3,3,5,4,5,5,3,2,4,5,5,5,0,0.0,1
1,39,1,2,516,4,4,3,5,4,4,4,4,4,4,4,3,9,12.0,1
1,50,1,2,2035,1,1,5,4,5,3,3,3,3,4,3,4,0,0.0,1
1,34,1,0,230,4,4,4,4,4,4,2,3,4,5,3,4,0,0.0,1
1,48,1,2,2976,4,4,2,4,4,5,5,5,5,5,5,5,3,9.0,1
0,37,1,2,861,5,5,1,5,1,1,4,4,5,4,4,1,65,53.0,1
1,48,1,2,2521,1,1,5,3,4,4,4,4,4,4,4,3,0,0.0,1
1,9,0,0,452,4,4,2,4,2,2,2,3,3,5,3,2,0,0.0,1
0,24,1,0,522,4,4,3,4,3,3,2,5,4,1,5,3,0,28.0,1
1,25,1,2,3969,5,5,3,4,3,3,4,2,5,5,4,3,4,0.0,1
1,40,1,0,1008,3,2,3,3,3,3,3,1,4,1,2,3,0,0.0,1
1,51,1,2,2230,1,1,2,5,4,4,4,4,4,4,4,3,1,17.0,1
1,48,1,2,2182,2,2,1,4,4,4,4,4,4,4,4,4,0,0.0,1
1,57,1,2,2529,4,4,5,5,5,4,4,4,4,5,4,5,10,3.0,1
1,39,1,2,1440,5,5,5,5,5,5,5,5,5,4,5,5,0,0.0,1
1,52,1,2,1145,5,5,3,4,5,5,5,4,5,3,5,3,3,0.0,1
0,38,1,2,352,4,4,2,4,2,2,5,2,4,3,4,2,52,40.0,1
1,48,1,2,2348,5,5,5,4,5,2,2,2,2,3,2,5,0,0.0,1
1,60,1,2,3833,2,4,5,4,3,4,4,4,4,5,4,4,42,30.0,1
1,43,1,0,919,4,5,1,1,3,4,4,4,4,1,4,3,0,1.0,1
1,24,0,2,271,0,0,4,0,4,4,2,3,3,1,4,4,5,0.0,1
1,27,1,2,850,4,4,5,5,5,5,4,3,4,4,4,5,6,0.0,1
1,46,1,2,3149,1,1,2,5,4,5,5,5,5,4,5,3,74,73.0,1
1,38,1,2,1217,5,5,5,5,5,4,4,4,4,5,4,4,30,17.0,1
0,52,1,0,738,5,5,1,5,1,1,3,1,2,2,3,1,0,22.0,1
1,24,1,2,2566,3,3,4,4,3,4,1,2,4,4,2,4,0,0.0,1
1,42,1,2,1629,5,5,4,4,4,4,4,4,4,4,4,5,4,8.0,1
1,58,1,2,1670,1,1,4,4,5,4,4,4,4,4,4,3,0,0.0,1
1,43,1,2,1597,4,4,2,3,5,4,4,4,4,3,4,4,29,9.0,1
1,24,1,2,2829,4,4,5,5,5,5,3,4,1,2,1,5,0,0.0,1
1,53,1,2,859,2,2,4,4,4,4,4,4,4,3,4,5,0,0.0,1
1,33,1,2,909,4,4,3,5,4,4,4,5,4,4,4,5,0,0.0,1
1,46,1,2,2372,5,5,5,5,4,4,4,4,4,3,4,3,3,14.0,1
1,16,1,2,3327,2,2,5,5,5,5,3,2,5,3,5,5,0,0.0,1
1,43,0,0,986,5,5,4,4,5,4,4,5,4,5,4,4,12,0.0,1
1,57,1,2,3898,5,5,3,4,4,4,4,4,4,4,4,5,5,0.0,1
1,51,1,2,1592,5,5,4,4,5,4,4,4,4,3,4,5,0,0.0,1
1,25,0,1,657,4,3,2,3,4,2,3,5,4,3,3,2,5,0.0,1
1,60,1,2,2565,5,5,4,4,4,5,5,5,5,3,5,5,95,93.0,1
0,27,1,2,346,0,0,1,0,1,1,1,3,5,2,4,1,0,4.0,1
1,37,1,2,2253,3,3,3,5,5,4,4,4,4,5,4,3,0,12.0,1
1,70,0,2,230,4,0,5,4,5,2,2,0,2,4,2,4,9,0.0,1
1,41,1,2,3063,4,4,4,5,5,3,3,4,3,5,3,5,3,14.0,1
1,34,0,0,726,0,0,4,0,4,4,1,1,2,3,2,4,0,0.0,1
0,48,1,2,227,5,5,1,5,1,1,4,5,4,3,5,1,0,0.0,1
1,28,1,2,1010,5,5,5,5,5,5,3,5,2,4,3,5,0,0.0,1
1,13,0,0,321,5,5,3,5,3,3,5,4,4,4,1,3,0,0.0,1
1,32,1,2,2187,2,2,3,4,3,3,4,4,4,4,4,3,0,0.0,1
1,55,1,2,986,2,2,5,5,4,4,4,4,4,3,4,4,0,0.0,1
1,32,1,2,2136,5,5,4,4,4,4,3,1,3,3,5,4,0,0.0,1
1,35,1,2,3540,2,2,4,5,4,5,5,5,5,3,5,3,8,2.0,1
1,46,1,2,3872,5,5,5,4,5,4,4,4,4,5,4,3,0,0.0,1
1,38,1,2,3227,3,3,2,5,5,4,4,4,4,3,4,5,0,0.0,1
1,46,1,2,337,1,1,2,5,4,5,5,5,5,3,5,3,18,17.0,1
1,40,1,2,621,5,5,2,5,4,5,5,5,5,3,5,4,0,3.0,1
1,57,1,2,3142,1,1,4,4,5,4,4,4,4,4,4,3,0,0.0,1
1,41,0,2,843,5,5,2,5,5,5,5,5,5,5,5,5,0,0.0,1
1,46,1,2,2887,4,4,2,4,4,4,4,4,4,4,4,5,9,0.0,1
1,27,1,2,3514,1,1,4,4,4,4,5,4,5,4,4,4,7,4.0,1
0,38,1,2,581,4,3,5,3,5,5,5,2,5,3,4,5,3,0.0,1
1,25,1,2,391,5,5,3,3,3,3,3,3,5,5,1,3,17,10.0,1
1,57,1,0,141,4,3,5,5,3,4,4,4,4,2,4,2,0,0.0,1
1,39,1,2,589,4,4,4,3,3,4,4,4,4,2,4,1,0,2.0,1
1,13,0,0,255,4,4,2,4,2,2,1,2,5,3,5,2,0,0.0,1
1,56,1,2,683,5,5,2,4,5,3,3,3,3,5,3,5,0,0.0,1
1,52,1,2,679,2,2,4,5,5,4,4,4,4,3,4,5,0,0.0,1
1,59,0,0,1046,5,5,5,4,4,5,5,5,5,4,5,3,10,4.0,1
1,47,1,1,489,4,4,4,4,3,4,4,4,4,3,4,4,0,0.0,1
1,50,1,2,1597,4,4,4,3,5,4,4,4,4,5,4,3,0,0.0,1
0,23,1,0,349,4,4,5,4,5,5,4,5,4,4,5,5,17,7.0,1
1,9,0,0,282,0,0,1,0,1,1,5,2,5,3,4,1,0,0.0,1
1,53,1,2,814,1,1,2,4,4,4,4,4,4,4,4,4,0,0.0,1
1,33,1,0,1197,0,0,2,0,2,2,4,3,1,1,4,2,53,58.0,1
1,40,1,2,2377,1,2,2,5,4,2,2,2,2,5,2,4,32,31.0,1
1,34,1,2,2716,4,4,3,1,5,3,3,3,3,2,3,5,0,13.0,1
1,42,1,2,896,3,3,3,3,4,5,5,5,5,4,5,2,8,8.0,1
1,42,1,2,313,5,5,3,4,5,4,4,4,4,5,4,1,34,36.0,1
1,24,1,2,2665,2,2,3,3,3,3,3,3,5,3,5,3,29,20.0,1
1,48,0,0,495,5,5,3,4,5,1,1,5,1,4,1,3,0,0.0,1
1,63,1,2,338,4,2,5,4,4,5,5,5,5,5,5,3,0,20.0,1
1,41,1,2,829,2,2,2,4,5,5,5,5,5,5,5,3,0,0.0,1
1,49,1,0,199,4,5,4,4,4,5,3,2,3,4,5,4,283,305.0,1
1,50,1,2,2352,3,2,4,4,5,5,5,5,5,3,5,5,31,27.0,1
1,43,1,2,2149,4,4,1,4,3,4,4,4,4,3,4,2,0,0.0,1
1,56,1,2,1747,2,3,3,3,5,5,5,5,5,5,5,4,1,0.0,1
1,33,1,2,3605,5,5,3,3,3,3,3,4,1,2,1,3,0,6.0,1
1,52,1,2,1678,2,2,3,5,4,2,2,2,2,4,2,5,0,0.0,1
1,51,1,2,1523,5,5,5,5,5,2,2,2,2,3,2,4,43,54.0,1
1,55,1,2,1744,2,4,5,4,4,4,4,4,4,4,4,5,0,11.0,1
1,37,1,2,3405,5,3,3,4,1,4,4,4,4,2,4,3,0,0.0,1
1,48,1,2,335,2,2,2,5,4,4,4,4,4,3,4,3,0,8.0,1
1,51,1,0,430,5,4,5,1,1,5,5,5,5,1,5,3,5,8.0,1
1,53,1,2,3727,0,0,3,5,4,5,5,3,3,3,5,4,2,0.0,1
0,61,1,2,408,5,5,2,5,4,2,3,4,4,3,4,2,0,0.0,1
1,26,1,2,3469,5,5,4,4,4,4,4,3,5,3,4,4,0,4.0,1
1,60,1,2,993,5,5,5,5,4,4,4,4,4,5,4,3,0,0.0,1
0,22,1,0,838,4,4,2,4,2,2,1,2,2,2,5,2,0,0.0,1
1,59,1,2,327,2,2,1,2,3,4,4,4,4,2,4,3,1,0.0,1
1,40,1,2,1437,5,5,2,3,5,5,5,5,5,2,5,2,48,62.0,1
1,29,1,2,1577,1,1,3,4,3,3,4,5,5,4,4,3,0,0.0,1
1,22,1,2,1363,4,4,3,3,3,3,4,3,4,3,4,3,0,0.0,1
0,38,1,2,255,4,4,4,4,1,4,5,4,5,5,4,4,0,0.0,1
1,42,1,0,387,4,1,5,5,1,4,4,4,4,3,4,3,0,4.0,1
1,50,1,2,1618,2,2,2,4,3,5,5,5,5,4,5,5,0,0.0,1
1,30,1,2,2009,4,4,4,4,4,4,4,2,1,3,1,4,0,0.0,1
1,46,1,2,1379,3,3,2,4,5,4,4,4,4,5,4,5,7,2.0,1
1,43,1,2,2175,5,5,4,5,5,4,4,4,4,4,4,5,0,0.0,1
1,46,1,0,2277,4,2,4,5,5,3,4,4,4,5,1,5,144,158.0,1
1,69,1,2,429,4,4,2,2,4,5,5,5,5,3,5,4,35,25.0,1
1,53,1,2,2854,5,5,5,5,5,4,4,4,4,5,4,4,0,0.0,1
1,37,1,1,237,4,4,4,4,4,4,1,5,1,4,5,4,4,0.0,1
1,52,1,0,515,5,2,4,2,3,5,5,5,5,3,5,5,4,6.0,1
1,56,1,2,1471,3,5,3,4,5,4,4,5,4,5,4,5,6,1.0,1
1,51,1,2,1914,1,1,3,5,4,4,4,4,4,3,4,4,0,0.0,1
1,43,1,2,1697,2,2,5,4,4,5,5,5,5,3,5,5,0,0.0,1
1,46,1,2,3286,4,4,5,4,5,4,4,5,4,3,4,3,0,0.0,1
1,35,1,2,3810,2,2,3,4,5,5,5,5,5,4,5,5,0,0.0,1
0,19,1,2,672,4,4,4,2,2,4,4,5,5,2,3,2,1,136.0,1
1,56,1,2,813,1,1,2,5,4,4,4,4,4,4,4,5,7,0.0,1
1,55,1,0,503,4,5,4,4,4,4,3,4,5,1,4,4,0,0.0,1
1,41,1,2,3338,1,1,2,4,5,4,4,4,4,4,4,3,4,0.0,1
0,20,1,0,431,0,0,3,0,1,3,3,3,5,5,5,3,0,0.0,1
1,54,1,2,2565,5,5,3,5,5,5,5,5,5,3,5,3,0,0.0,1
1,48,1,2,772,3,3,4,3,3,4,4,5,4,2,4,1,0,0.0,1
1,42,1,2,2860,3,4,5,5,4,5,5,5,5,3,5,3,0,0.0,1
1,48,1,2,3114,5,5,4,5,4,4,4,4,4,3,4,5,0,0.0,1
1,53,1,2,651,1,1,3,4,5,4,4,4,4,5,4,5,0,0.0,1
1,47,1,2,2411,4,4,4,5,5,4,4,4,4,4,4,4,13,4.0,1
1,41,1,2,1789,3,2,5,5,4,3,3,3,3,4,3,4,0,0.0,1
1,38,1,2,2831,2,2,5,4,4,4,4,4,4,3,4,2,3,5.0,1
1,34,1,2,837,5,5,5,5,4,4,4,5,4,5,4,5,84,77.0,1
1,54,1,0,120,4,5,4,4,4,4,4,1,1,1,3,4,0,0.0,1
1,59,1,0,402,5,4,2,2,5,4,4,5,4,5,4,5,66,63.0,1
1,53,1,2,3913,5,2,5,4,4,4,4,4,4,4,4,3,0,0.0,1
1,23,1,2,2323,5,5,4,4,4,4,5,2,2,3,2,4,0,0.0,1
0,23,1,2,298,5,5,3,5,3,3,5,2,5,4,4,3,0,0.0,1
1,27,0,0,690,4,4,2,4,5,2,4,2,4,5,5,2,0,0.0,1
1,57,1,2,2445,1,1,4,5,5,3,3,3,3,5,3,4,0,0.0,1
1,16,1,2,337,3,3,4,4,4,4,1,3,2,2,3,4,2,0.0,1
1,42,1,2,1731,1,1,3,4,1,4,4,4,4,5,4,3,0,1.0,1
1,33,0,0,462,4,4,4,4,4,4,5,3,5,5,5,4,28,15.0,1
1,41,1,0,270,4,5,4,4,4,4,1,5,2,2,4,4,0,0.0,1
1,32,1,2,563,1,1,4,4,4,4,1,3,4,1,1,4,0,0.0,1
1,51,0,0,248,5,5,5,5,5,5,4,2,5,5,4,5,7,5.0,1
1,46,1,2,2868,1,1,3,3,4,4,4,4,4,5,4,3,0,3.0,1
1,52,1,2,1747,1,1,5,4,4,5,5,5,5,3,5,3,0,4.0,1
1,34,1,2,675,5,4,5,5,4,4,4,4,4,2,4,3,0,0.0,1
1,32,1,2,2409,1,1,4,4,4,4,4,5,4,3,4,4,3,14.0,1
1,25,1,2,3616,5,5,2,2,2,2,3,4,4,4,5,2,0,0.0,1
1,58,1,2,813,1,3,3,4,4,4,4,5,4,4,4,3,0,0.0,1
1,44,1,2,3665,3,3,1,2,3,3,3,2,3,4,3,4,0,0.0,1
1,32,1,2,2861,3,3,4,4,4,4,5,5,5,4,4,4,382,372.0,1
1,31,1,2,937,2,2,5,5,5,5,1,2,3,4,5,5,0,0.0,1
1,50,1,2,2125,1,2,2,3,4,5,5,5,5,3,5,4,0,0.0,1
0,26,1,2,590,5,5,2,5,2,2,5,3,4,5,5,2,0,10.0,1
1,55,1,0,190,5,5,5,5,5,5,4,3,2,2,5,5,0,0.0,1
1,57,1,2,859,4,4,5,5,4,5,5,4,5,5,5,4,0,0.0,1
1,46,1,0,308,5,1,5,5,5,5,3,2,5,5,2,5,0,0.0,1
1,57,1,2,2303,3,3,5,5,4,5,5,5,5,4,5,4,8,0.0,1
1,59,0,0,650,5,4,1,3,4,5,5,4,5,4,5,4,0,0.0,1
1,53,1,2,2075,2,2,4,3,5,4,4,4,4,5,4,4,1,0.0,1
1,63,1,2,1797,5,5,2,3,4,4,4,4,4,3,4,5,9,0.0,1
1,43,1,2,2560,4,4,5,5,4,5,5,5,5,5,5,3,0,0.0,1
1,68,0,1,369,5,1,3,1,3,3,1,4,4,2,3,3,30,21.0,1
1,48,1,2,405,4,4,2,4,4,5,5,4,5,5,5,4,0,0.0,1
1,49,1,2,2516,3,3,2,4,5,5,5,5,5,1,5,5,0,0.0,1
1,37,1,1,174,5,5,5,5,5,5,5,1,5,3,5,5,0,0.0,1
1,52,1,2,3399,4,4,5,5,4,4,4,4,4,3,4,5,0,4.0,1
0,37,1,2,551,4,4,3,4,3,3,5,3,4,5,5,3,0,0.0,1
1,54,1,2,2092,1,1,2,5,5,4,4,4,4,3,4,3,1,2.0,1
1,55,1,2,2419,5,5,1,5,5,3,3,4,3,1,3,4,4,1.0,1
1,59,1,2,2684,4,4,5,5,5,4,4,4,4,4,4,4,0,0.0,1
1,40,1,2,129,4,4,5,2,3,5,5,5,4,3,5,2,0,2.0,1
1,65,0,0,120,4,4,3,4,1,3,4,3,1,5,2,3,47,42.0,1
1,60,0,0,342,4,5,2,5,2,2,3,2,4,5,5,2,0,0.0,1
1,31,1,2,711,3,3,4,4,4,4,3,2,5,3,4,4,24,25.0,1
0,23,1,0,337,4,4,1,4,1,1,3,3,4,5,5,1,0,0.0,1
1,28,0,0,1050,4,4,5,4,5,5,5,4,4,4,5,5,8,0.0,1
1,17,1,2,236,4,1,4,4,4,4,3,3,3,1,1,4,0,0.0,1
1,46,1,2,204,1,5,2,4,5,4,4,4,4,5,4,5,0,0.0,1
1,24,1,2,1034,5,5,4,4,4,4,5,4,1,5,5,4,0,0.0,1
1,48,1,2,606,5,5,4,5,5,4,4,4,4,4,4,3,5,5.0,1
1,18,1,2,795,5,5,4,4,4,4,3,2,4,1,1,4,2,0.0,1
1,45,1,0,646,5,4,5,5,5,5,3,5,1,1,4,5,0,2.0,1
1,52,1,2,305,3,4,4,1,4,4,4,4,4,3,4,2,0,0.0,1
1,27,1,2,2133,3,3,5,5,5,5,4,5,4,5,5,5,0,0.0,1
1,42,1,2,930,2,2,3,4,5,3,3,3,3,3,3,4,0,0.0,1
1,48,1,2,3252,2,2,3,4,5,5,5,5,5,5,5,3,0,0.0,1
1,37,1,2,446,2,2,2,1,2,5,5,4,5,5,5,1,0,0.0,1
0,26,1,2,1464,4,4,5,4,5,5,3,3,5,3,5,5,0,28.0,1
1,44,1,2,2589,5,5,5,4,4,4,4,4,4,3,4,5,6,3.0,1
0,19,1,2,859,4,4,2,4,3,2,4,4,4,3,5,2,1,0.0,1
1,47,1,2,447,2,2,2,5,4,4,4,4,4,4,4,3,0,0.0,1
1,29,1,2,2125,1,1,5,5,5,5,3,2,4,5,5,5,9,14.0,1
1,59,1,2,2208,3,3,2,4,5,4,4,4,4,5,4,4,0,0.0,1
1,49,1,2,163,5,5,1,3,4,4,4,4,5,1,4,3,0,0.0,1
1,31,1,1,101,4,5,4,4,4,4,3,3,1,2,1,4,0,0.0,1
1,18,1,2,325,1,1,5,5,5,5,3,1,4,5,5,5,0,1.0,1
1,58,1,2,2637,2,2,4,4,5,4,4,4,4,3,4,5,21,22.0,1
1,53,1,2,187,3,3,4,5,5,5,5,5,5,5,5,4,0,0.0,1
1,37,1,2,3144,1,1,5,5,4,4,4,4,4,3,4,3,0,0.0,1
1,56,1,0,207,5,4,5,5,5,5,4,3,1,1,3,5,0,0.0,1
1,51,1,0,532,5,5,5,5,5,5,1,2,3,4,1,5,0,0.0,1
1,45,1,0,299,4,2,4,4,4,5,5,2,3,4,5,4,146,136.0,1
1,43,1,0,639,5,5,5,5,5,5,5,5,5,1,3,5,2,0.0,1
1,57,1,2,1947,5,5,3,5,5,5,5,5,5,4,5,3,0,0.0,1
1,57,1,2,2314,1,1,3,4,4,5,5,5,5,4,5,5,0,0.0,1
1,35,1,0,163,5,4,5,4,5,5,2,5,4,4,2,5,0,0.0,1
1,36,1,0,1188,2,3,2,2,2,2,3,3,3,1,5,2,47,57.0,1
1,57,1,2,646,4,4,2,5,4,5,5,5,5,5,5,3,0,0.0,1
1,45,1,2,989,1,4,5,4,4,4,4,4,4,5,4,3,0,0.0,1
1,33,1,2,259,4,4,3,4,3,3,1,4,4,1,2,3,21,21.0,1
1,53,1,2,985,4,4,2,5,5,3,3,3,3,5,3,5,0,0.0,1
1,56,1,2,2475,4,4,5,5,5,3,3,4,4,5,3,5,1,10.0,1
1,58,1,2,431,4,4,4,4,4,5,5,5,5,5,5,3,26,15.0,1
1,53,1,0,101,3,4,5,3,4,3,3,3,3,2,3,1,0,0.0,1
1,37,1,2,620,5,3,4,5,4,4,4,4,4,4,4,5,0,0.0,1
1,55,1,2,3475,2,2,5,5,4,5,5,5,5,3,5,4,71,64.0,1
1,56,1,2,2556,3,3,4,4,4,4,4,4,4,5,4,5,6,0.0,1
1,28,1,2,2789,3,3,3,3,3,3,5,2,5,3,5,3,0,0.0,1
1,44,0,0,313,5,5,5,2,2,5,5,4,4,2,4,2,161,162.0,1
1,45,1,2,3340,5,5,4,2,3,4,4,4,4,1,4,5,0,0.0,1
1,36,1,2,2539,3,3,2,4,5,5,5,5,5,5,5,4,0,0.0,1
1,68,1,2,1201,2,2,5,1,5,4,4,4,4,5,4,5,0,0.0,1
1,46,1,2,240,0,0,3,5,5,1,1,1,1,5,1,5,0,0.0,1
1,36,1,2,2063,5,5,5,3,3,4,4,4,5,2,4,5,0,0.0,1
1,57,1,2,2033,1,1,5,4,4,5,5,5,5,3,5,5,0,0.0,1
0,44,1,2,441,5,5,2,5,2,2,5,2,4,4,4,2,22,19.0,1
1,50,1,2,2402,1,1,4,5,4,5,5,5,5,5,5,5,0,0.0,1
1,52,1,2,1778,4,4,2,5,4,3,3,3,3,5,3,5,4,7.0,1
1,46,1,2,587,5,5,5,5,4,5,5,5,5,4,5,3,18,25.0,1
1,62,1,0,944,5,2,5,5,5,5,1,5,2,3,1,5,0,0.0,1
1,46,1,2,2513,1,1,3,2,3,2,2,2,2,2,2,3,0,0.0,1
1,22,1,2,3744,2,5,4,4,4,4,3,4,5,3,4,4,0,0.0,1
0,23,1,2,1017,0,1,4,1,4,4,5,3,4,4,5,4,85,79.0,1
1,48,1,2,1096,1,1,5,4,5,4,4,4,4,5,4,5,0,0.0,1
0,49,1,2,1132,5,5,3,5,3,3,3,3,4,3,4,3,28,1.0,1
1,42,1,2,422,2,2,5,5,3,5,5,4,5,3,5,3,0,0.0,1
1,52,1,2,3333,2,2,3,5,5,4,4,4,4,4,4,5,0,0.0,1
1,25,0,0,1947,4,4,1,4,1,1,4,4,4,5,5,1,0,0.0,1
1,57,1,2,2496,5,3,4,5,4,5,5,5,5,4,5,5,17,24.0,1
1,46,1,2,1635,1,3,5,5,4,4,4,4,4,5,4,4,16,0.0,1
1,44,1,1,1050,5,1,4,2,2,5,5,5,5,1,5,1,0,0.0,1
1,38,1,2,645,1,1,5,5,5,4,3,2,4,5,5,5,147,183.0,1
1,25,1,2,2614,3,3,4,4,4,4,4,3,5,3,2,4,0,0.0,1
1,41,1,2,3757,2,2,2,4,4,4,4,4,4,5,4,3,20,2.0,1
1,46,1,2,3541,2,1,2,5,4,4,4,4,4,4,4,3,0,3.0,1
1,51,1,2,1991,3,3,3,4,5,4,4,4,4,3,4,3,0,0.0,1
1,27,1,2,3455,4,2,4,4,4,4,4,3,5,5,5,4,9,0.0,1
1,36,1,1,366,5,2,5,5,5,5,1,3,2,3,2,5,0,0.0,1
1,25,1,0,2355,4,2,4,4,4,4,2,5,4,1,1,4,0,4.0,1
1,57,1,2,3166,0,0,3,5,5,4,4,4,4,4,4,3,66,57.0,1
1,60,1,2,2274,3,3,2,4,4,5,5,5,5,3,5,3,0,0.0,1
0,24,1,0,289,4,4,3,4,3,3,5,2,4,4,4,3,4,5.0,1
1,57,1,2,2579,4,4,5,5,4,5,5,5,5,4,5,3,0,0.0,1
1,49,1,2,2046,4,3,4,4,5,4,4,4,4,4,4,3,11,0.0,1
1,31,1,2,606,2,2,4,4,4,4,5,2,4,4,4,4,7,0.0,1
1,47,1,2,2268,1,1,5,4,3,5,5,5,5,5,5,4,0,0.0,1
1,31,1,2,547,3,3,5,5,5,5,4,3,4,3,4,5,3,8.0,1
1,25,0,0,1074,4,4,2,4,2,2,4,3,4,4,4,2,0,2.0,1
1,22,0,0,255,4,4,5,4,5,5,4,2,5,5,5,5,8,6.0,1
1,47,1,2,782,2,2,2,5,4,5,5,5,5,4,5,5,61,87.0,1
1,37,1,2,1800,5,2,2,5,4,5,5,5,5,3,5,3,0,0.0,1
1,25,1,2,2009,3,5,3,3,3,3,5,5,3,5,2,3,5,22.0,1
1,49,1,0,177,4,3,1,4,3,4,4,4,4,4,4,2,7,0.0,1
1,40,1,2,3441,4,4,5,3,4,5,5,5,4,5,5,4,0,0.0,1
1,53,1,0,86,5,5,5,5,5,5,4,3,4,4,3,5,0,0.0,1
1,44,1,2,1860,5,5,2,4,5,5,5,5,5,3,5,5,0,4.0,1
1,37,1,2,1994,2,2,2,5,4,4,4,4,4,4,4,4,0,0.0,1
